date,SARIMA,LSTM,Buy & Hold
2025-02-15,0.9884725199275185,1.0,0.9884725199275185
2025-02-16,0.9884725199275185,1.0,0.9644831499700527
2025-02-17,0.9884725199275185,1.0,0.9519833911631297
2025-02-18,1.0345251631758485,1.0,0.996336016661293
2025-02-19,0.9655429881222588,1.0,0.9299002952695234
2025-02-20,0.9655429881222588,1.0,0.9528516778802805
2025-02-21,1.0065201835370334,1.0,0.9932902599901555
2025-02-22,1.0065201835370334,1.0,0.9399967106971969
2025-02-23,1.0231874459257089,1.0,0.9555623914236635
2025-02-24,1.0231874459257089,1.0,0.9514816974666513
2025-02-25,0.9024823449379988,1.0,0.8392357010580824
2025-02-26,0.9024823449379988,1.0,0.8424899005022539
2025-02-27,0.8522284867306544,1.0,0.7955766636523202
2025-02-28,0.8542220108888228,1.0023391897703584,0.7974376684454716
2025-03-01,0.8542220108888228,0.9836354359637088,0.7825573983942029
2025-03-02,0.8542220108888228,1.0211587901834884,0.8124101033534193
2025-03-03,0.8542220108888228,1.765906603594324,1.4049140840091727
2025-03-04,0.8542220108888228,1.765906603594324,1.057453342152308
2025-03-05,0.940696837731865,1.765906603594324,1.1645017364708647
2025-03-06,0.940696837731865,1.765906603594324,1.204245395672116
2025-03-07,0.940696837731865,1.765906603594324,1.1198263071847847
2025-03-08,0.8472697454608045,1.765906603594324,1.008608631593177
2025-03-09,0.8340370861839597,1.765906603594324,0.9928561815180261
2025-03-10,0.7479037969231109,1.765906603594324,0.8903212102394809
2025-03-11,0.7479037969231109,1.765906603594324,0.8331918196555702
2025-03-12,0.7479037969231109,1.8911367056383088,0.8922780116349792
2025-03-13,0.7479037969231109,1.8911367056383088,0.9091779302065387
2025-03-14,0.7479037969231109,1.8911367056383088,0.8660567105991782
2025-03-15,0.7479037969231109,1.8911367056383088,0.9116287504366831
2025-03-16,0.7479037969231109,1.8911367056383088,0.9229098897016317
2025-03-17,0.7064270061904028,1.8911367056383088,0.8717277182542033
2025-03-18,0.7064270061904028,1.8911367056383088,0.8864451405993843
2025-03-19,0.6912658199944044,1.8911367056383088,0.8674204434807935
2025-03-20,0.7331991867809435,1.8911367056383088,0.9200396509730966
2025-03-21,0.7331991867809435,1.8911367056383088,0.8858703368214196
2025-03-22,0.7331991867809435,1.8911367056383088,0.8691392400756456
2025-03-23,0.7331991867809435,1.8911367056383088,0.8645277181737576
2025-03-24,0.7416785441062195,1.8911367056383088,0.874525873616599
2025-03-25,0.7416785441062195,1.8911367056383088,0.9009015019461272
2025-03-26,0.7416785441062195,1.8911367056383088,0.9202287863725793
2025-03-27,0.7241603391008494,1.8911367056383088,0.8984932829531775
2025-03-28,0.7241603391008494,1.8911367056383088,0.910984592691018
2025-03-29,0.7241603391008494,1.8911367056383088,0.8706507115224293
2025-03-30,0.6919336184708073,1.8911367056383088,0.8319048485807787
2025-03-31,0.6776231575634317,1.8520245174542025,0.8146995249825677
2025-04-01,0.6776231575634317,1.8548931370627,0.8159614213615698
2025-04-02,0.6952051197610427,1.9030211572645355,0.8371327799625266
2025-04-03,0.6576813481170676,1.9030211572645355,0.7919484474855203
2025-04-04,0.6668588357369547,1.9295764992415896,0.8029995394667597
2025-04-05,0.6668588357369547,1.9590073674112667,0.815247291030715
2025-04-06,0.6668588357369547,1.9461353888374455,0.8098905752586961
2025-04-07,0.5823079448623204,1.6993852941086036,0.7072047203529603
2025-04-08,0.5941452824442335,1.7339309285715823,0.7215809985545564
2025-04-09,0.5666521728567262,1.6536960862780037,0.688191007830553
2025-04-10,0.6422567781323198,1.8743376823713,0.7800117260657541
2025-04-11,0.6422567781323198,1.8089031681661984,0.752780940039608
2025-04-12,0.6422567781323198,1.8506254166062872,0.7701437895022115
2025-04-13,0.6422567781323198,1.9518213551239534,0.8122568086323323
2025-04-14,0.6216349015202676,1.8891513755696974,0.7861764926975982
2025-04-15,0.6216349015202676,1.882433174610465,0.7833806915057672
2025-04-16,0.5955105818415956,1.8033235784359363,0.7504589756160287
2025-04-17,0.5980582986113829,1.811038567660689,0.7536695934883455
2025-04-18,0.5980582986113829,1.8295137785387638,0.761358112618049
2025-04-19,0.5980582986113829,1.860384628810613,0.7742051174198723
2025-04-20,0.5980582986113829,1.8627005827494207,0.7751689091881799
2025-04-21,0.590558328793229,1.8393413246581685,0.7654478779168449
2025-04-22,0.590558328793229,1.8465430895688972,0.7684449158207248
2025-04-23,0.6469920301984724,2.022998583070425,0.8418774436701253
2025-04-24,0.6469920301984724,2.022998583070425,0.8605485244006997
2025-04-25,0.6469920301984724,2.022998583070425,0.8911598263202483
2025-04-26,0.6469920301984724,2.022998583070425,0.8810621096808685
2025-04-27,0.6469920301984724,2.022998583070425,0.8732962057270055
2025-04-28,0.6437704254053551,2.022998583070425,0.8689477514789398
2025-04-29,0.6437704254053551,2.022998583070425,0.8704540682079783
2025-04-30,0.6437704254053551,2.022998583070425,0.8601236017593105
